序号,代码,开发区名称,省份,城市/区县,批准级别,开发区类型,批准时间,核准面积_公顷,主导产业,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,格式化地址,地理编码精度,状态,dist_to_coast_km,pop_density_at_point,pop_density_buffer_mean,pop_density_buffer_sum,forest_treecover2000_buffer_mean,forest_loss_total_buffer_sum,forest_loss_pre_designation,forest_loss_post_designation,forest_loss_post_minus_pre,built_1990_at_point,built_1990_buffer_mean,built_1990_buffer_sum,built_2000_at_point,built_2000_buffer_mean,built_2000_buffer_sum,built_2010_at_point,built_2010_buffer_mean,built_2010_buffer_sum,built_2015_at_point,built_2015_buffer_mean,built_2015_buffer_sum,built_2020_at_point,built_2020_buffer_mean,built_2020_buffer_sum,built_pre_designation_year,built_post_designation_year,built_pre_designation,built_post_designation,built_change_post_minus_pre
1023,S377123,山东夏津经济开发区,山东省,夏津,省政府,经济开发区,2006.03,375.81,纺织、装备制造、食品,116.021843,37.000711,116.015985,37.000173,山东省德州市夏津县经济开发区,未知,ok,214.209,,12.8305,97306.5431,0.0166,180.0,3.0,177.0,174.0,4350.0,35010.0769,3641048.0,8436.0,47388.2308,4928376.0,38028.0,66060.6538,6870308.0,73576.0,78789.0192,8194058.0,154218.0,90380.9231,9399616.0,2000,2010,4928376.0,6870308.0,1941932.0
1024,S377126,山东武城经济开发区,山东省,武城,省政府,经济开发区,2006.03,240.22,汽车及零配件、新材料、新能源,116.120542,37.193791,116.114568,37.193013,山东省德州市武城县经济开发区,未知,ok,192.906,17.4599,10.2807,97080.8216,0.0405,217.0,3.0,214.0,211.0,54201.0,36592.6634,3695859.0,64188.0,52722.7426,5324997.0,122449.0,71538.0198,7225340.0,160964.0,83312.9406,8414607.0,188366.0,92130.2475,9305155.0,2000,2010,5324997.0,7225340.0,1900343.0
1025,S377120,山东乐陵经济开发区,山东省,乐陵,省政府,经济开发区,2006.03,400.0,五金、装备制造、体育器材,117.240735,37.736569,117.234634,37.735796,山东省德州市乐陵市经济开发区,未知,ok,80.107,23.6141,14.5722,163150.5155,0.8351,41.0,11.0,30.0,19.0,88174.0,55856.0,5809024.0,180771.0,74480.5288,7745975.0,292985.0,105815.6442,11004827.0,351061.0,124325.2212,12929823.0,353124.0,134439.5865,13981717.0,2000,2010,7745975.0,11004827.0,3258852.0
1027,S377134,山东阳谷祥光经济开发区,山东省,阳谷祥光,省政府,经济开发区,2006.04,380.81,铜及铜制品加工、食品、塑料化工,115.843887,36.137893,115.838274,36.137989,山东省聊城市阳谷县祥光经济开发区,住宅区,ok,296.113,,16.1736,132316.4478,0.2165,625.0,0.0,625.0,625.0,586.0,28757.0194,2961973.0,2146.0,48661.4175,5012126.0,37262.0,74448.301,7668175.0,66251.0,89516.2427,9220173.0,83555.0,101330.5146,10437043.0,2000,2010,5012126.0,7668175.0,2656049.0
1028,S377137,山东聊城鲁西经济开发区,山东省,聊城鲁西,省政府,经济开发区,2006.03,297.12,农副产品加工、机械、精细化工,115.679039,36.26575,115.673295,36.265773,山东省聊城市莘县鲁西经济开发区,住宅区,ok,296.231,16.0214,16.7675,135363.7337,0.5301,181.0,7.0,174.0,167.0,73502.0,47763.3431,4871861.0,88379.0,65451.4412,6676047.0,170911.0,91511.8824,9334212.0,210442.0,108593.6667,11076554.0,240611.0,126559.3725,12909056.0,2000,2010,6676047.0,9334212.0,2658165.0
1029,S377132,山东茌平经济开发区,山东省,茌平,省政府,经济开发区,2006.04,401.09,铝及铝加工、热电、密度板,116.254865,36.580814,116.249221,36.580616,山东省聊城市茌平区,区县,ok,234.709,46.5931,18.8935,176673.135,0.3321,398.0,30.0,368.0,338.0,273397.0,53875.3689,5549163.0,317558.0,79447.0,8183041.0,355931.0,136391.4951,14048324.0,375532.0,169576.6117,17466391.0,381687.0,186662.1942,19226206.0,2000,2010,8183041.0,14048324.0,5865283.0
1030,S377136,山东东阿经济开发区,山东省,东阿,省政府,经济开发区,2006.03,311.04,医药、钢球、食品,116.275126,36.356887,116.269497,36.356777,山东省聊城市东阿县山东东阿经济开发区,住宅区,ok,254.392,14.4001,14.1033,98666.4264,0.3768,419.0,8.0,411.0,403.0,15023.0,38992.3529,3977220.0,19918.0,51024.2549,5204474.0,147201.0,78193.451,7975732.0,234705.0,96298.1569,9822412.0,285240.0,111272.7353,11349819.0,2000,2010,5204474.0,7975732.0,2771258.0
1031,S377135,山东冠县经济开发区,山东省,冠县,省政府,经济开发区,2006.03,370.38,钢板、纺织服装、农副产品加工,115.499912,36.504047,115.494,36.503903,山东省聊城市冠县经济开发区,未知,ok,286.259,15.2723,18.8366,152708.0923,0.3887,5696.0,22.0,5674.0,5652.0,14374.0,35683.4369,3675394.0,16734.0,52411.0388,5398337.0,122196.0,93102.7767,9589586.0,200580.0,117302.7961,12082188.0,226876.0,133376.2427,13737753.0,2000,2010,5398337.0,9589586.0,4191249.0
1032,S377133,山东高唐经济开发区,山东省,高唐,省政府,经济开发区,2006.03,312.56,造纸及纸制品、纺织服装、交通运输设备,116.212307,36.858349,116.206589,36.857948,山东省聊城市高唐县经济开发区,未知,ok,215.032,24.2665,12.5834,140858.5408,0.1844,607.0,51.0,556.0,505.0,96551.0,50756.9902,5177213.0,211781.0,85084.9804,8678668.0,281453.0,125100.8431,12760286.0,318534.0,147550.3333,15050134.0,324983.0,158271.1078,16143653.0,2000,2010,8678668.0,12760286.0,4081618.0
1033,S377131,山东临清经济开发区,山东省,临清,省政府,经济开发区,2006.03,210.12,有色金属加工、纺织、机械,115.756134,36.859367,115.750254,36.859001,山东省聊城市临清市经济开发区,未知,ok,241.986,8.8117,17.9193,191126.7821,0.204,588.0,30.0,558.0,528.0,10738.0,62017.8218,6263800.0,16404.0,92604.3762,9353042.0,46694.0,122064.2475,12328489.0,76201.0,139476.6337,14087140.0,164572.0,153431.0297,15496534.0,2000,2010,9353042.0,12328489.0,2975447.0
1035,S377145,山东沾化经济开发区,山东省,沾化,省政府,经济开发区,2006.03,389.03,化工、食品、医药、金属材料,118.165451,37.697878,118.15937,37.696979,山东省滨州市沾化区经济开发区,未知,ok,49.462,9.162,5.5009,61186.0059,0.0257,2.0,2.0,0.0,-2.0,43265.0,38949.7864,4011828.0,73234.0,52836.9612,5442207.0,208717.0,71156.0874,7329077.0,286806.0,83432.6117,8593559.0,308341.0,91351.8252,9409238.0,2000,2010,5442207.0,7329077.0,1886870.0
1036,S377143,山东惠民经济开发区,山东省,惠民,省政府,经济开发区,2006.03,82.0,装备制造、铝制品加工、生物医药,117.590166,37.475361,117.584253,37.474788,山东省滨州市惠民县经济开发区,未知,ok,87.097,6.3344,8.4506,58976.9507,0.2572,157.0,12.0,145.0,133.0,1818.0,25061.4653,2531208.0,2770.0,34812.2871,3516041.0,87179.0,51981.8812,5250170.0,148023.0,63400.3861,6403439.0,171950.0,72036.2178,7275658.0,2000,2010,3516041.0,5250170.0,1734129.0
1037,S377142,山东阳信经济开发区,山东省,阳信,省政府,经济开发区,2006.03,136.59,油气化工、家纺、地毯纺织、畜产品加工,117.625517,37.664138,117.619568,37.663525,山东省滨州市阳信县山东阳信经济开发区,住宅区,ok,66.845,9.4614,11.5858,80161.8594,0.37,129.0,44.0,85.0,41.0,475.0,35097.0891,3544806.0,475.0,49718.0792,5021526.0,2949.0,66516.1287,6718129.0,10359.0,78981.0297,7977084.0,23852.0,100486.901,10149177.0,2000,2010,5021526.0,6718129.0,1696603.0
1039,S377141,山东博兴经济开发区,山东省,博兴,省政府,经济开发区,2002.02,515.99,化工、板材、粮油,118.130928,37.165644,118.124822,37.164854,山东省滨州市博兴县山东博兴经济开发区,住宅区,ok,75.592,15.4214,9.2851,92061.4783,0.0479,32.0,8.0,24.0,16.0,79.0,38263.5294,3902880.0,3294.0,55109.0784,5621126.0,76934.0,92394.049,9424193.0,127722.0,118774.3137,12114980.0,135453.0,131586.1765,13421790.0,2000,2010,5621126.0,9424193.0,3803067.0
1040,S377146,山东菏泽经济开发区,山东省,菏泽,省政府,经济开发区,1992.12,783.68,新能源、新材料、生物医药、机电设备,115.582648,35.271274,115.577103,35.271868,山东省菏泽市经济开发区,未知,ok,330.884,18.4826,14.3054,141351.3516,0.451,1563.0,0.0,1563.0,1563.0,152287.0,28663.1078,2923637.0,213878.0,49753.8725,5074895.0,263521.0,94153.5294,9603660.0,295287.0,120818.3725,12323474.0,306036.0,136826.2059,13956273.0,1990,2000,2923637.0,5074895.0,2151258.0
1052,S417001,河南惠济经济开发区,河南省,惠济,省政府,经济开发区,1994.01,542.0,食品、汽车、文化创意,113.617055,34.867994,113.611001,34.869058,河南省郑州市惠济区,区县,ok,535.132,27.0666,32.8678,257781.8073,0.1519,606.0,0.0,606.0,606.0,108672.0,42475.5149,4290027.0,235846.0,68552.5248,6923805.0,280642.0,111708.3663,11282545.0,299836.0,138326.8119,13971008.0,306207.0,159893.6238,16149256.0,1990,2000,4290027.0,6923805.0,2633778.0
1080,S417052,郏县经济技术开发区,河南省,郏县,省政府,经济开发区,2015.02,632.51,装备制造、医药、物流,113.21261,33.971787,113.206353,33.973207,河南省平顶山市郏县,区县,ok,556.712,57.3385,21.7496,168864.1607,0.1317,445.0,15.0,430.0,415.0,353435.0,46992.7925,4981236.0,408908.0,62216.8679,6594988.0,415023.0,79922.5943,8471795.0,417469.0,90752.5849,9619774.0,417469.0,100292.0566,10630958.0,2015,2020,9619774.0,10630958.0,1011184.0
1093,S417008,河南新乡经济开发区,河南省,新乡,省政府,经济开发区,2002.11,842.11,化工、医药、机械,113.800985,35.194306,113.794844,35.194876,河南省新乡市经济开发区,未知,ok,497.217,15.9957,11.6166,100344.5646,0.046,271.0,0.0,271.0,271.0,73053.0,59564.5631,6135150.0,126417.0,79557.7476,8194448.0,219092.0,110446.4369,11375983.0,274726.0,129108.1456,13298139.0,294323.0,136726.1165,14082790.0,2000,2010,8194448.0,11375983.0,3181535.0
1104,S417075,武陟经济技术开发区,河南省,武陟,省政府,经济开发区,2015.02,1556.0,装备制造、生物医药、造纸,113.401848,35.099458,113.395269,35.099907,河南省焦作市武陟县,区县,ok,530.256,52.2229,16.6302,180404.286,0.1009,186.0,32.0,154.0,122.0,424062.0,45554.8333,4646593.0,447683.0,69860.3333,7125754.0,449101.0,105434.2157,10754290.0,449667.0,127435.0098,12998371.0,449667.0,139616.5294,14240886.0,2015,2020,12998371.0,14240886.0,1242515.0
1106,S417077,沁阳经济技术开发区,河南省,沁阳,省政府,经济开发区,2015.02,445.31,能源化工、有色金属及加工、新能源,112.805507,35.182144,112.799344,35.182753,河南省焦作市沁阳市沁阳经济技术开发区,住宅区,ok,569.405,18.7458,13.503,42034.824,7.1991,423.0,116.0,307.0,191.0,26385.0,37888.3883,3902504.0,33642.0,45837.6505,4721278.0,47649.0,52493.8544,5406867.0,56562.0,56499.9709,5819497.0,73072.0,60763.0194,6258591.0,2015,2020,5819497.0,6258591.0,439094.0
1118,S417088,长葛经济技术开发区,河南省,长葛,省政府,经济开发区,2015.02,1299.6,机械装备、食品、生物医药,113.813972,34.195458,113.807971,34.196901,河南省许昌市长葛市,区县,ok,497.878,32.456,16.6304,172789.4659,0.088,2987.0,54.0,2933.0,2879.0,33926.0,55717.0673,5794575.0,80034.0,81403.4231,8465956.0,133748.0,117611.5577,12231602.0,193092.0,140855.1635,14648937.0,231574.0,155010.5673,16121099.0,2015,2020,14648937.0,16121099.0,1472162.0
1121,S417091,临颍经济技术开发区,河南省,临颍,省政府,经济开发区,2015.02,1324.2,食品、装备制造,113.931121,33.828096,113.925362,33.829726,河南省漯河市临颍县,区县,ok,494.832,27.1204,19.9115,206123.8801,0.2001,1021.0,8.0,1013.0,1005.0,294.0,47340.3981,4876061.0,10920.0,75043.233,7729453.0,143602.0,97905.6699,10084284.0,242037.0,112108.0485,11547129.0,265513.0,123219.9709,12691657.0,2015,2020,11547129.0,12691657.0,1144528.0
1122,S417004,河南三门峡经济开发区,河南省,三门峡,省政府,经济开发区,1995.03,550.83,农副产品加工、机械、医药,111.1739,34.767226,111.167873,34.768172,河南省三门峡市经济开发区,未知,ok,712.058,46.0668,25.6496,237104.5481,0.1135,299.0,0.0,299.0,299.0,116339.0,69254.3235,7063941.0,157623.0,90654.402,9246749.0,224506.0,106272.5588,10839801.0,260457.0,114332.2353,11661888.0,272730.0,120288.6765,12269445.0,1990,2000,7063941.0,9246749.0,2182808.0
1128,S417097,南阳新能源经济技术开发区,河南省,南阳新能源,省政府,经济开发区,2015.02,1907.95,新能源、装备制造、农副产品加工,112.555876,32.923686,112.550111,32.925794,河南省南阳市宛城区新能源经济技术开发区,住宅区,ok,646.092,20.2278,25.0215,134140.1198,3.0702,1116.0,408.0,708.0,300.0,13002.0,24752.0707,2450455.0,25841.0,49437.3535,4894298.0,81718.0,70043.5455,6934311.0,122737.0,85552.3939,8469687.0,183902.0,111859.7071,11074111.0,2015,2020,8469687.0,11074111.0,2604424.0
1140,S417016,河南商丘经济开发区,河南省,商丘,省政府,经济开发区,1995.03,888.14,新能源电动车、电子、环保装备,115.692176,34.408314,115.686599,34.409617,河南省商丘市经济开发区,未知,ok,323.341,53.5651,25.7972,286245.8316,0.1702,498.0,0.0,498.0,498.0,39704.0,79237.31,7923731.0,190543.0,139276.11,13927611.0,270305.0,183115.38,18311538.0,306851.0,207858.28,20785828.0,315965.0,224365.38,22436538.0,1990,2000,7923731.0,13927611.0,6003880.0
1148,S417116,永城经济技术开发区,河南省,永城,省政府,经济开发区,2015.02,935.94,煤化工、铝加工、装备制造,118.403722,31.468319,118.398297,31.47012,安徽省芜湖市鸠江区芜湖经济技术开发区,住宅区,ok,139.878,27.1603,19.1041,157570.2147,0.2228,153.0,32.0,121.0,89.0,12912.0,19120.1176,1950252.0,48340.0,32541.2843,3319211.0,162742.0,79968.4412,8156781.0,245602.0,109747.7941,11194275.0,256325.0,123048.0588,12550902.0,2015,2020,11194275.0,12550902.0,1356627.0
1156,S417021,河南潢川经济开发区,河南省,潢川,省政府,经济开发区,1997.11,531.42,食品、医药、物流,115.101723,32.126651,115.096062,32.128575,河南省信阳市潢川县经济开发区,未知,ok,425.445,40.816,19.1454,127470.0784,0.0976,809.0,0.0,809.0,809.0,59280.0,33959.3465,3429894.0,148388.0,45514.495,4596964.0,219546.0,60879.9505,6148875.0,252727.0,70133.7129,7083505.0,255226.0,79705.4554,8050251.0,1990,2000,3429894.0,4596964.0,1167070.0
1159,S417022,河南周口经济开发区,河南省,周口,省政府,经济开发区,1997.11,294.23,农副产品加工、装备制造,114.654558,33.596242,114.649176,33.597889,河南省周口市川汇区周口经济开发区,住宅区,ok,436.925,33.2296,33.3857,357961.8902,0.351,524.0,0.0,524.0,524.0,45931.0,92673.2404,9638017.0,70220.0,122584.2404,12748761.0,146005.0,163649.5481,17019553.0,202875.0,188296.9808,19582886.0,219305.0,200885.9615,20892140.0,1990,2000,9638017.0,12748761.0,3110744.0
1161,S417127,西华经济技术开发区,河南省,西华,省政府,经济开发区,2015.02,439.45,电子科技、食品、鞋服,117.037631,39.410785,117.031304,39.409543,天津市武清区西华天津经济技术开发区,住宅区,ok,67.69,18.9948,20.1389,227106.6507,0.3628,238.0,156.0,82.0,-74.0,31787.0,29350.31,2935031.0,76960.0,55254.67,5525467.0,142465.0,107905.8,10790580.0,189174.0,143713.52,14371352.0,249359.0,171755.06,17175506.0,2015,2020,14371352.0,17175506.0,2804154.0
1169,S417023,河南驻马店经济开发区,河南省,驻马店,省政府,经济开发区,1994.03,254.77,电子信息、非金属矿物制品,114.009187,33.024081,114.003337,33.025922,河南省驻马店市驿城区河南驻马店经济开发区,住宅区,ok,515.398,18.1856,22.8029,189560.4261,0.1114,1672.0,0.0,1672.0,1672.0,21418.0,50547.3529,5155830.0,55096.0,76364.3824,7789167.0,214298.0,109379.8627,11156746.0,310641.0,130944.4902,13356338.0,335605.0,151856.7843,15489392.0,1990,2000,5155830.0,7789167.0,2633337.0
1179,S417144,济源虎岭经济技术开发区,河南省,济源虎岭,省政府,经济开发区,2015.02,814.57,精细化工、装备制造、电子信息,112.551295,35.077883,112.545308,35.078694,河南省济源市虎岭经济技术开发区,住宅区,ok,594.189,24.1687,19.1715,181285.4057,0.2031,159.0,101.0,58.0,-43.0,6710.0,61531.34,6153134.0,106814.0,109584.77,10958477.0,235312.0,146168.61,14616861.0,308797.0,167856.85,16785685.0,318348.0,179125.56,17912556.0,2015,2020,16785685.0,17912556.0,1126871.0
1181,S427002,武汉江岸经济开发区,湖北省,武汉江岸,省政府,经济开发区,2006.08,198.95,出版、文化创意,114.28262,30.628128,114.277197,30.630557,湖北省武汉市江岸区江岸经济开发区,住宅区,ok,535.575,203.3577,128.2968,1196881.1147,0.0584,14.0,0.0,14.0,14.0,68867.0,146339.5248,14780292.0,178275.0,187513.0693,18938820.0,224307.0,221404.7822,22361883.0,256180.0,241841.2871,24425970.0,268276.0,249037.3168,25152769.0,2000,2010,18938820.0,22361883.0,3423063.0
1182,S427003,武汉江汉经济开发区,湖北省,武汉江汉,省政府,经济开发区,2006.08,70.58,信息技术,114.238371,30.625499,114.23294,30.627946,湖北省武汉市江汉区武汉江汉经济开发区,住宅区,ok,539.656,162.6501,115.2507,1048550.8429,0.0552,26.0,1.0,25.0,24.0,59564.0,119515.7143,11712540.0,268343.0,164326.2041,16103968.0,311565.0,203614.551,19954226.0,329697.0,227208.8061,22266463.0,333897.0,235264.2959,23055901.0,2000,2010,16103968.0,19954226.0,3850258.0
1183,S427004,武汉汉阳经济开发区,湖北省,武汉汉阳,省政府,经济开发区,2006.08,56.73,工业服务、电商、健康服务,114.202241,30.54727,114.196748,30.54971,湖北省武汉市汉阳区汉阳经济开发区,住宅区,ok,545.953,162.7028,81.4371,644248.9774,0.072,71.0,3.0,68.0,65.0,235383.0,93141.4356,9407285.0,309510.0,117070.9703,11824168.0,324457.0,148415.0297,14989918.0,333950.0,166981.0396,16865085.0,337511.0,178199.6436,17998164.0,2000,2010,11824168.0,14989918.0,3165750.0
1184,S427005,武汉硚口经济开发区,湖北省,武汉硚口,省政府,经济开发区,2006.08,52.28,食品、医药、汽车零配件,114.191882,30.600357,114.186358,30.602761,湖北省武汉市硚口区硚口经济开发区,住宅区,ok,544.813,177.9638,97.2658,853896.6605,0.0442,64.0,3.0,61.0,58.0,222670.0,107269.7941,10941519.0,238648.0,146341.5294,14926836.0,271273.0,184898.4804,18859645.0,292226.0,206220.5882,21034500.0,295669.0,214295.6569,21858157.0,2000,2010,14926836.0,18859645.0,3932809.0
1185,S427006,武汉武昌经济开发区,湖北省,武汉武昌,省政府,经济开发区,2006.08,50.01,智能制造、工业研发设计、装备制造,114.287207,30.496368,114.281791,30.498838,湖北省武汉市洪山区武汉武昌经济开发区(东南门),兴趣点,ok,540.404,117.2757,84.8767,684445.9733,0.0523,27.0,4.0,23.0,19.0,213103.0,98138.7767,10108294.0,294132.0,127282.8252,13110131.0,327576.0,160704.9417,16552609.0,343139.0,180738.301,18616045.0,354062.0,191177.0777,19691239.0,2000,2010,13110131.0,16552609.0,3442478.0
1186,S427007,武汉青山经济开发区,湖北省,武汉青山,省政府,经济开发区,2006.08,50.16,智能制造、工业研发设计、装备制造,114.385424,30.639842,114.379872,30.642105,湖北省武汉市青山区,区县,ok,525.903,50.6296,80.3006,477386.9157,0.0852,1.0,1.0,0.0,-1.0,183414.0,117265.6602,12078363.0,200322.0,138326.4951,14247629.0,203554.0,152987.6408,15757727.0,206172.0,160865.301,16569126.0,212777.0,165538.6505,17050481.0,2000,2010,14247629.0,15757727.0,1510098.0
1187,S427008,武汉洪山经济开发区,湖北省,武汉洪山,省政府,经济开发区,2006.03,21.94,电力电气、光机电一体化,114.336805,30.503923,114.331319,30.506305,湖北省武汉市洪山区洪山经济开发区,住宅区,ok,535.682,88.3488,97.8806,856944.7898,0.3767,16.0,3.0,13.0,10.0,62185.0,127859.4951,13169528.0,155944.0,171401.6699,17654372.0,228363.0,205957.7184,21213645.0,260114.0,225529.9515,23229585.0,281725.0,233758.1553,24077090.0,2000,2010,17654372.0,21213645.0,3559273.0
1188,S427009,武汉汉南经济开发区,湖北省,武汉汉南,省政府,经济开发区,2006.03,224.0,汽车及零部件、新能源、新材料,114.08984,30.335272,114.084119,30.337621,湖北省武汉市汉南区汉南经济开发区,住宅区,ok,564.757,26.5239,14.0744,69654.2419,0.3602,652.0,1.0,651.0,650.0,4436.0,15505.36,1550536.0,39328.0,22493.65,2249365.0,238014.0,41123.81,4112381.0,334047.0,53048.37,5304837.0,350251.0,62129.37,6212937.0,2000,2010,2249365.0,4112381.0,1863016.0
1189,S427010,武汉蔡甸经济开发区,湖北省,武汉蔡甸,省政府,经济开发区,2006.03,952.44,智能装备、电子信息、新能源汽车及零部件,114.129687,30.470272,114.124005,30.472612,湖北省武汉市蔡甸区蔡甸经济开发区,住宅区,ok,555.557,41.0757,29.0438,150853.5464,0.2971,838.0,18.0,820.0,802.0,17100.0,7080.8738,729330.0,213895.0,47475.8058,4890008.0,291526.0,84541.932,8707819.0,323734.0,106550.8641,10974739.0,329493.0,119674.7184,12326496.0,2000,2010,4890008.0,8707819.0,3817811.0
1190,S427011,武汉江夏经济开发区,湖北省,武汉江夏,省政府,经济开发区,2006.03,1293.52,汽车及零部件、装备制造、光电子信息,114.371563,30.399113,114.36604,30.401465,湖北省武汉市江夏区江夏经济开发区,住宅区,ok,537.043,31.4458,19.3571,89526.4763,0.3312,601.0,5.0,596.0,591.0,7069.0,3293.2673,332620.0,52650.0,12852.7723,1298130.0,185032.0,48060.5347,4854114.0,250094.0,72508.6733,7323376.0,256608.0,88607.2277,8949330.0,2000,2010,1298130.0,4854114.0,3555984.0
1191,S427012,武汉盘龙城经济开发区,湖北省,武汉盘龙城,省政府,经济开发区,2006.03,1450.45,电商、智能制造、纺织服装,114.256456,30.711925,114.251031,30.714335,湖北省武汉市黄陂区武汉盘龙城经济开发区,住宅区,ok,534.79,24.9417,20.3935,115814.5412,0.127,364.0,7.0,357.0,350.0,9568.0,6550.3571,641935.0,26083.0,12497.8776,1224792.0,147225.0,44382.9286,4349527.0,208500.0,66115.6633,6479335.0,224286.0,79181.4286,7759780.0,2000,2010,1224792.0,4349527.0,3124735.0
1192,S427013,武汉阳逻经济开发区,湖北省,武汉阳逻,省政府,经济开发区,2006.04,1652.43,电力设备、纺织、钢铁加工,114.560614,30.701507,114.555506,30.704072,湖北省武汉市新洲区阳逻经济开发区,住宅区,ok,507.733,39.2832,25.8561,206124.8278,0.1135,361.0,28.0,333.0,305.0,10262.0,17729.8447,1826174.0,34154.0,33539.5437,3454573.0,143363.0,66575.4466,6857271.0,204880.0,86381.068,8897250.0,219652.0,97699.6408,10063063.0,2000,2010,3454573.0,6857271.0,3402698.0
1194,S427055,湖北阳新经济开发区,湖北省,阳新,省政府,经济开发区,2006.08,42.31,汽车零部件、轻工纺织、建材,115.193147,29.871427,115.187821,29.873907,湖北省黄石市阳新县经济开发区,未知,ok,479.643,24.8322,19.1809,153447.2308,1.3338,1125.0,24.0,1101.0,1077.0,7863.0,20489.9806,2110468.0,35456.0,31648.9903,3259846.0,133421.0,49256.699,5073440.0,188383.0,59541.5243,6132777.0,192684.0,66509.4563,6850474.0,2000,2010,3259846.0,5073440.0,1813594.0
1196,S427017,湖北郧阳经济开发区,湖北省,郧阳,省政府,经济开发区,2006.08,65.36,汽车零部件、农产品加工,110.820315,32.784615,110.815008,32.78677,湖北省十堰市郧阳区经济开发区,未知,ok,804.961,45.9406,49.8376,112782.4126,3.548,6901.0,40.0,6861.0,6821.0,2534.0,7970.8058,820993.0,10262.0,9398.6019,968056.0,88340.0,14768.5049,1521156.0,151531.0,20535.534,2115160.0,275765.0,36015.5146,3709598.0,2000,2010,968056.0,1521156.0,553100.0
1198,S427091,湖北竹山经济开发区,湖北省,竹山,省政府,经济开发区,2008.06,104.19,玉石加工、农产品加工、绿色能源,110.229696,32.225039,110.224645,32.227233,湖北省十堰市竹山县,区县,ok,877.756,47.6,21.6914,133771.0949,12.9339,3259.0,19.0,3240.0,3221.0,183071.0,9070.2424,897954.0,205515.0,11297.0,1118403.0,223647.0,14229.596,1408730.0,234103.0,16913.1111,1674398.0,248960.0,23605.3636,2336931.0,2000,2010,1118403.0,1408730.0,290327.0
1201,S427018,湖北丹江口经济开发区,湖北省,丹江口,省政府,经济开发区,2006.08,53.0,汽车零部件、食品、生物医药,111.475677,32.517686,111.469685,32.519786,湖北省十堰市丹江口市经济开发区,未知,ok,756.71,12.6678,21.514,91864.6041,10.9728,4940.0,230.0,4710.0,4480.0,2405.0,26214.5455,2595240.0,2577.0,33229.6465,3289735.0,19762.0,41034.5758,4062423.0,37807.0,47173.798,4670206.0,64272.0,55556.6869,5500112.0,2000,2010,3289735.0,4062423.0,772688.0
1202,S427067,湖北西陵经济开发区,湖北省,西陵,省政府,经济开发区,2006.08,475.01,日化产品,111.322258,30.735957,111.316501,30.738315,湖北省宜昌市西陵区经济开发区,未知,ok,871.956,23.7031,34.4375,303773.0419,3.4628,3635.0,62.0,3573.0,3511.0,6739.0,69471.0196,7086044.0,26237.0,94288.1176,9617388.0,80559.0,126686.3137,12922004.0,111714.0,145013.4412,14791371.0,135171.0,156791.1275,15992695.0,2000,2010,9617388.0,12922004.0,3304616.0
1205,S427070,湖北夷陵经济开发区,湖北省,夷陵,省政府,经济开发区,2006.03,276.69,食品、医药、机械电子、建材,111.359206,30.792011,111.353344,30.794273,湖北省宜昌市夷陵区经济开发区,未知,ok,877.108,18.0013,13.2651,116162.0827,7.9918,5238.0,53.0,5185.0,5132.0,114340.0,20458.5149,2066310.0,211877.0,32632.8614,3295919.0,262555.0,54343.6535,5488709.0,284730.0,67223.5149,6789575.0,294213.0,76286.1386,7704900.0,2000,2010,3295919.0,5488709.0,2192790.0
1207,S427093,湖北兴山经济开发区,湖北省,兴山,省政府,经济开发区,2009.09,209.93,磷硅化工、新材料、石材建材,110.746831,31.348065,110.741615,31.350198,湖北省宜昌市兴山县,区县,ok,952.046,79.7512,81.1128,62213.5162,35.4731,987.0,75.0,912.0,837.0,3678.0,4505.3571,441525.0,10904.0,8335.5102,816880.0,19328.0,11387.1122,1115937.0,23214.0,12902.6429,1264459.0,26477.0,13891.8776,1361404.0,2000,2010,816880.0,1115937.0,299057.0
1208,S427077,湖北秭归经济开发区,湖北省,秭归,省政府,经济开发区,2006.03,178.74,食品、光机电、纺织服装,110.985515,30.800672,110.980182,30.803128,湖北省宜昌市秭归县经济开发区,未知,ok,887.416,50.6185,33.778,124201.8408,10.1087,5598.0,14.0,5584.0,5570.0,17936.0,3137.78,313778.0,114218.0,18870.01,1887001.0,211673.0,27821.78,2782178.0,264026.0,33720.73,3372073.0,305218.0,41046.7,4104670.0,2000,2010,1887001.0,2782178.0,895177.0
1209,S427075,湖北长阳经济开发区,湖北省,长阳,省政府,经济开发区,2006.05,167.0,农副产品加工、机械、建材,111.24362,30.510135,111.238035,30.512669,湖北省宜昌市长阳土家族自治县湖北长阳经济开发区,住宅区,ok,849.692,41.5533,23.1996,70341.049,33.4168,3034.0,18.0,3016.0,2998.0,16640.0,4344.3131,430087.0,29382.0,5770.0909,571239.0,44864.0,9271.697,917898.0,53632.0,11274.2323,1116149.0,69692.0,12935.7374,1280638.0,2000,2010,571239.0,917898.0,346659.0
1212,S427073,湖北当阳经济开发区,湖北省,当阳,省政府,经济开发区,1997.09,624.99,建材、食品、化工,111.78836,30.820893,111.782573,30.823309,湖北省宜昌市当阳市,区县,ok,871.319,44.8967,20.8385,130157.2095,1.737,2303.0,0.0,2303.0,2303.0,314471.0,37754.1863,3850927.0,339228.0,51389.902,5241770.0,345399.0,71025.2157,7244572.0,349496.0,82229.402,8387399.0,357641.0,91744.5098,9357940.0,1990,2000,3850927.0,5241770.0,1390843.0
